"ID"	"SubmissionTimestamp"	"UserFKOfObserver"	"PlantFK"	"LocalDate"	"LocalTime"	"ObservationMethod"	"Notes"	"WetLeaves"	"PlantSpecies"	"NumberOfLeaves"	"AverageLeafLength"	"HerbivoryScore"	"SubmittedThroughApp"	"MinimumTemperature"	"MaximumTemperature"	"NeedToSendToSciStarter"	"CORRESPONDING_OLD_DATABASE_SURVEY_ID"
32211	0	1830	3020	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32212	0	1830	3004	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32213	0	1830	3117	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32214	0	1830	3118	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32215	0	1830	3119	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32216	0	1830	3120	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32217	0	1830	3125	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32218	0	1830	2914	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32219	0	1830	2915	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32220	0	1830	2916	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32221	0	1830	2922	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32222	0	1830	2923	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32223	0	1830	2917	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32224	0	1830	2970	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32225	0	1830	2975	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32226	0	1830	2968	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32227	0	1830	3069	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32228	0	1830	3071	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32229	0	1830	3072	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32230	0	1830	3077	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32231	0	1830	2695	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32232	0	1830	2699	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32233	0	1830	2700	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32234	0	1830	2701	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32235	0	1830	2707	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32236	0	1830	2708	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32237	0	1830	2830	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32238	0	1830	2822	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32239	0	1830	2824	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32240	0	1830	2831	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32241	0	1830	2825	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32242	0	1830	2823	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32243	0	1830	2878	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32244	0	1830	2870	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32245	0	1830	2871	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32246	0	1830	2872	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32247	0	1830	2873	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32248	0	1830	2759	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32249	0	1830	2761	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32250	0	1830	2762	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32251	0	1830	2760	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32252	0	1830	2767	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32253	0	1830	2577	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32254	0	1830	2578	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32255	0	1830	2579	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32256	0	1830	2580	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32257	0	1830	2585	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32258	0	1830	2586	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32259	0	1830	2650	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32260	0	1830	2644	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32261	0	1830	2642	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32262	0	1830	2643	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32263	0	1830	2645	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32264	0	1830	2634	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32265	0	1830	2507	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32266	0	1830	2513	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32267	0	1830	2505	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32268	0	1830	2506	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32269	0	1830	2514	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32270	0	1830	2508	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32271	0	1830	2444	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32272	0	1830	2445	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32273	0	1830	2452	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32274	0	1830	2453	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32275	0	1830	2446	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32276	0	1830	2447	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32277	0	1830	2317	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32278	0	1830	2318	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32279	0	1830	2319	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32280	0	1830	2320	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32281	0	1830	2309	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32282	0	1830	2325	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32283	0	1830	2326	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32284	0	1830	2182	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32285	0	1830	2183	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32286	0	1830	2190	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32287	0	1830	2191	2010-05-18	"00:00:00"	"Visual"	"ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32288	0	1830	3367	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32289	0	1830	3368	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32290	0	1830	3375	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32291	0	1830	3369	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32292	0	1830	3376	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32293	0	1830	3359	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32294	0	1830	3360	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32295	0	1830	3370	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32296	0	1830	3456	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32297	0	1830	3457	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32298	0	1830	3458	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32299	0	1830	3459	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32300	0	1830	3463	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32301	0	1830	3320	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32302	0	1830	3328	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32303	0	1830	3242	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32304	0	1830	3243	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32305	0	1830	3254	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32306	0	1830	3255	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32307	0	1830	3259	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32308	0	1830	3260	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32309	0	1830	3252	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32310	0	1830	3253	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32311	0	1830	3148	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32312	0	1830	3091	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32313	0	1830	3100	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32314	0	1830	3101	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32315	0	1830	3028	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32316	0	1830	3029	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32317	0	1830	2938	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32318	0	1830	2939	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32319	0	1830	2932	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32320	0	1830	2933	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32321	0	1830	2989	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32322	0	1830	2990	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32323	0	1830	2893	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32324	0	1830	2896	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32325	0	1830	2897	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32326	0	1830	2898	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32327	0	1830	2904	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32328	0	1830	2905	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32329	0	1830	2841	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32330	0	1830	2837	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32331	0	1830	2838	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32332	0	1830	2715	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32333	0	1830	2716	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32334	0	1830	2720	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32335	0	1830	2727	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32336	0	1830	2793	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32337	0	1830	2794	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32338	0	1830	2795	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32339	0	1830	2796	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32340	0	1830	2671	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32341	0	1830	2672	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32342	0	1830	2677	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32343	0	1830	2678	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32344	0	1830	2679	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32345	0	1830	2603	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32346	0	1830	2608	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32347	0	1830	2593	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32348	0	1830	2594	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32349	0	1830	2601	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32350	0	1830	2602	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32351	0	1830	2462	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32352	0	1830	2467	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32353	0	1830	2468	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32354	0	1830	2463	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32355	0	1830	2552	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32356	0	1830	2553	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32357	0	1830	2546	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32358	0	1830	2547	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32359	0	1830	2416	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32360	0	1830	2417	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32361	0	1830	2420	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32362	0	1830	2339	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32363	0	1830	2283	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32364	0	1830	2284	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32365	0	1830	2295	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32366	0	1830	2287	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32367	0	1830	2288	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32368	0	1830	2289	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32369	0	1830	2290	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32370	0	1830	2200	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32371	0	1830	2201	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32372	0	1830	2213	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32373	0	1830	2205	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32374	0	1830	2206	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32375	0	1830	2214	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32376	0	1830	2207	2010-06-04	"00:00:00"	"Visual"	"ABC/JLH"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32377	0	1830	3413	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32378	0	1830	3414	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32379	0	1830	3421	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32380	0	1830	3176	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32381	0	1830	3188	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32382	0	1830	3189	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32383	0	1830	3180	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32384	0	1830	3181	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32385	0	1830	2970	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32386	0	1830	2865	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32387	0	1830	2870	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32388	0	1830	2871	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32389	0	1830	2759	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32390	0	1830	2761	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32391	0	1830	2760	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32392	0	1830	2767	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32393	0	1830	2762	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32394	0	1830	2768	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32395	0	1830	2642	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32396	0	1830	2643	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32397	0	1830	2644	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32398	0	1830	2645	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32399	0	1830	2634	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32400	0	1830	2650	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32401	0	1830	2651	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
32402	0	1830	2505	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32403	0	1830	2506	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red maple"	50	-128	-128	0	9999	9999	0	0
32404	0	1830	2507	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32405	0	1830	2508	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Red oak"	50	-128	-128	0	9999	9999	0	0
32406	0	1830	2502	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"American chestnut"	50	-128	-128	0	9999	9999	0	0
32407	0	1830	2381	2010-06-05	"00:00:00"	"Visual"	"MHC/ABC"	""	"Striped maple"	50	-128	-128	0	9999	9999	0	0
